   317    0.46204E-09    0.16139E-11    0.45429E-14    0.15673E-10
   318    0.45764E-09    0.16387E-11    0.45618E-14    0.15631E-10
   319    0.45326E-09    0.16634E-11    0.45806E-14    0.15585E-10
   320    0.44890E-09    0.16880E-11    0.45993E-14    0.15535E-10
   321    0.44455E-09    0.17128E-11    0.46179E-14    0.15479E-10
   322    0.44022E-09    0.17374E-11    0.46364E-14    0.15418E-10
   323    0.43592E-09    0.17620E-11    0.46548E-14    0.15352E-10
   324    0.43163E-09    0.17867E-11    0.46732E-14    0.15280E-10
   325    0.42737E-09    0.18109E-11    0.46914E-14    0.15205E-10
   326    0.42312E-09    0.18354E-11    0.47096E-14    0.15123E-10
   327    0.41890E-09    0.18598E-11    0.47277E-14    0.15037E-10
   328    0.41471E-09    0.18840E-11    0.47457E-14    0.14948E-10
   329    0.41054E-09    0.19081E-11    0.47636E-14    0.14852E-10
   330    0.40640E-09    0.19321E-11    0.47814E-14    0.14751E-10
   331    0.40230E-09    0.19560E-11    0.47992E-14    0.14647E-10
   332    0.39822E-09    0.19799E-11    0.48169E-14    0.14539E-10
   333    0.39416E-09    0.20035E-11    0.48345E-14    0.14425E-10
   334    0.39015E-09    0.20271E-11    0.48520E-14    0.14307E-10
   335    0.38616E-09    0.20504E-11    0.48695E-14    0.14184E-10
   336    0.38221E-09    0.20736E-11    0.48869E-14    0.14057E-10
   337    0.37830E-09    0.20967E-11    0.49042E-14    0.13924E-10
   338    0.37441E-09    0.21194E-11    0.49215E-14    0.13788E-10
   339    0.37058E-09    0.21422E-11    0.49387E-14    0.13647E-10
   340    0.36678E-09    0.21647E-11    0.49559E-14    0.13503E-10
   341    0.36300E-09    0.21869E-11    0.49729E-14    0.13354E-10
   342    0.35928E-09    0.22091E-11    0.49900E-14    0.13200E-10
   343    0.35559E-09    0.22309E-11    0.50070E-14    0.13043E-10
   344    0.35195E-09    0.22525E-11    0.50239E-14    0.12881E-10
   345    0.34835E-09    0.22738E-11    0.50408E-14    0.12716E-10
   346    0.34479E-09    0.22950E-11    0.50576E-14    0.12547E-10
   347    0.34127E-09    0.23158E-11    0.50744E-14    0.12374E-10
   348    0.33781E-09    0.23363E-11    0.50912E-14    0.12197E-10
   349    0.33438E-09    0.23566E-11    0.51079E-14    0.12016E-10
   350    0.33100E-09    0.23766E-11    0.51246E-14    0.11831E-10
   351    0.32769E-09    0.23963E-11    0.51412E-14    0.11643E-10
   352    0.32440E-09    0.24157E-11    0.51578E-14    0.11451E-10
   353    0.32117E-09    0.24348E-11    0.51744E-14    0.11257E-10
   354    0.31798E-09    0.24535E-11    0.51910E-14    0.11058E-10
   355    0.31485E-09    0.24720E-11    0.52075E-14    0.10856E-10
   356    0.31177E-09    0.24901E-11    0.52240E-14    0.10652E-10
   357    0.30874E-09    0.25079E-11    0.52405E-14    0.10444E-10
   358    0.30576E-09    0.25252E-11    0.52570E-14    0.10234E-10
   359    0.30283E-09    0.25422E-11    0.52735E-14    0.10020E-10
   360    0.29996E-09    0.25589E-11    0.52900E-14    0.98039E-11
   361    0.29713E-09    0.25752E-11    0.53064E-14    0.95844E-11
   362    0.29437E-09    0.25911E-11    0.53229E-14    0.93624E-11
   363    0.29165E-09    0.26067E-11    0.53394E-14    0.91379E-11
   364    0.28900E-09    0.26217E-11    0.53558E-14    0.89106E-11
   365    0.28639E-09    0.26364E-11    0.53723E-14    0.86812E-11
   366    0.28384E-09    0.26507E-11    0.53888E-14    0.84494E-11
   367    0.28135E-09    0.26645E-11    0.54053E-14    0.82154E-11
   368    0.27890E-09    0.26779E-11    0.54218E-14    0.79795E-11
   369    0.27653E-09    0.26910E-11    0.54383E-14    0.77412E-11
   370    0.27421E-09    0.27035E-11    0.54549E-14    0.75014E-11
   371    0.27194E-09    0.27156E-11    0.54714E-14    0.72596E-11
   372    0.26973E-09    0.27273E-11    0.54880E-14    0.70163E-11
   373    0.26758E-09    0.27385E-11    0.55047E-14    0.67711E-11
   374    0.26548E-09    0.27493E-11    0.55213E-14    0.65246E-11
   375    0.26344E-09    0.27596E-11    0.55380E-14    0.62766E-11
   376    0.26146E-09    0.27695E-11    0.55548E-14    0.60273E-11
   377    0.25955E-09    0.27788E-11    0.55715E-14    0.57771E-11
   378    0.25768E-09    0.27876E-11    0.55884E-14    0.55254E-11
   379    0.25587E-09    0.27961E-11    0.56052E-14    0.52730E-11
   380    0.25414E-09    0.28041E-11    0.56221E-14    0.50194E-11
   381    0.25245E-09    0.28113E-11    0.56391E-14    0.47652E-11
   382    0.25081E-09    0.28182E-11    0.56561E-14    0.45104E-11
   383    0.24924E-09    0.28246E-11    0.56732E-14    0.42548E-11
   384    0.24774E-09    0.28304E-11    0.56904E-14    0.39989E-11
   385    0.24628E-09    0.28359E-11    0.57076E-14    0.37426E-11
   386    0.24489E-09    0.28408E-11    0.57249E-14    0.34860E-11
